id,sqe_master_id,roi_id,image_id_damascus,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity,reading_Order,reading_Order_Alt,uni_He_0,uni_He_1,uni_He_2,uni_He_3,uni_He_4,uni_He_5,line_ID,line_ID_Alt,attr_0,attr_1,is_Joined,commentary
,,30,02_Frg_3ii_a.tif:2788-4331-30:1,17408,77.117,40,106,4263,2724,136,128,0.785,1.062,0.941,1,26,,   ,,,,,,4,,,,,
,,31,02_Frg_3ii_a.tif:2727-4186-31:1,19404,51.398,15,106,4109,2664,154,126,0.778,1.222,0.818,1,27,,ב,,,,,,4,,,,,
,,32,02_Frg_3ii_a.tif:2729-4093-32:1,11904,50.554,15,93,4047,2665,93,128,0.766,1.376,0.727,1,28,,י,,,,,,4,,,,,
,,33,02_Frg_3ii_a.tif:2739-3986-33:1,18328,46.872,16,95,3928,2660,116,158,0.767,1.362,0.734,1,29,,נ,,,,,,4,,,,,
,,34,02_Frg_3ii_a.tif:2737-3908-34:1,15228,46.98,16,94,3861,2656,94,162,0.73,1.723,0.58,1,30,,ו,,,,,,4,,,,,
,,35,02_Frg_3ii_a.tif:2736-3790-35:1,32234,51.827,13,107,3719,2623,142,227,0.744,1.599,0.626,1,31,,ת,,,,,,4,,,,,
,,53,02_Frg_3ii_a.tif:2727-3678-53:1,11620,80.069,50,108,3637,2657,83,140,0.734,1.687,0.593,1,32,,   ,,,,,,4,,,,,
,,36,02_Frg_3ii_a.tif:2702-3551-36:1,28718,72.108,18,115,3465,2619,173,166,0.785,1.042,0.96,1,33,,ה,,,,,,4,,,,,
,,38,02_Frg_3ii_a.tif:2690-3418-38:1,12376,69.963,15,114,3373,2622,91,136,0.755,1.495,0.669,1,34,,ו,,,,,,4,,,,,
,,39,02_Frg_3ii_a.tif:2645-3333-39:1,2385,76.345,19,111,3311,2619,45,53,0.78,1.178,0.849,1,35,,א,,,,,,4,,,,,
,,40,02_Frg_3ii_a.tif:3047-4562-40:1,306,85.892,47,109,4553,3039,18,17,0.785,1.059,0.944,1,36,,פ,,,,,,5,,,,,
,,41,02_Frg_3ii_a.tif:3085-4493-41:1,16200,57.603,13,107,4443,3004,100,162,0.741,1.62,0.617,1,37,,נ,,,,,,5,,,,,
,,42,02_Frg_3ii_a.tif:3089-4424-42:1,18795,56.958,13,102,4372,3000,105,179,0.732,1.705,0.587,1,38,,י,,,,,,5,,,,,
,,43,02_Frg_3ii_a.tif:3095-4264-43:1,68486,75.868,12,124,4143,2975,242,283,0.781,1.169,0.855,1,39,,ם,,,,,,5,,,,,
,,44,02_Frg_3ii_a.tif:3044-4051-44:1,28914,92.41,54,121,3960,2965,183,158,0.781,1.158,0.863,1,40,,   ,,,,,,5,,,,,
,,45,02_Frg_3ii_a.tif:2990-3906-45:1,12312,60.711,19,108,3852,2933,108,114,0.785,1.056,0.947,1,41,,ע,,,,,,5,,,,,
,,46,02_Frg_3ii_a.tif:2996-3778-46:1,13080,49.483,8,120,3724,2936,109,120,0.784,1.101,0.908,1,42,,מ,,,,,,5,,,,,
,,47,02_Frg_3ii_a.tif:3287-4501-47:1,2844,46.445,8,97,4483,3248,36,79,0.676,2.194,0.456,1,43,,ח,,,,,,6,,,,,
,,48,02_Frg_3ii_a.tif:3324-4426-48:1,12877,61.35,16,106,4387,3243,79,163,0.691,2.063,0.485,1,44,,נ,,,,,,6,,,,,
,,49,02_Frg_3ii_a.tif:3331-4311-49:1,43166,60.47,8,114,4198,3236,226,191,0.78,1.183,0.845,1,45,,ה,,,,,,6,,,,,
,,50,02_Frg_3ii_a.tif:3226-4004-50:1,320,80.778,35,121,3996,3216,16,20,0.776,1.25,0.8,1,46,,ו,,,,,,6,,,,,
,,51,02_Frg_3ii_a.tif:3521-4416-51:1,1480,55.708,9,105,4398,3501,37,40,0.784,1.081,0.925,1,47,,נ,,,,,,7,,,,,
,,52,02_Frg_3ii_a.tif:3522-4345-52:1,5310,70.623,18,127,4300,3493,90,59,0.751,1.525,0.656,1,48,,ה,,,,,,7,,,,,
