id,sqe_master_id,roi_id,image_id_damascus,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity,reading_Order,reading_Order_Alt,uni_He_0,uni_He_1,uni_He_2,uni_He_3,uni_He_4,uni_He_5,line_ID,line_ID_Alt,attr_0,attr_1,is_Joined,commentary
,,21,02_Frg_3ii_d_ROI.tif:2531-4279:P699-Fg006-R-C01-R01-D06012014-T102226-LR445 _ColorCalData_I,21450,91.012,57,144,4204,2460,150,143,0.785,1.049,0.953,1,19,,ג,,,,,,,,,,,
,,22,02_Frg_3ii_d_ROI.tif:2544-4129:P699-Fg006-R-C01-R01-D06012014-T102226-LR445 _ColorCalData_I,21216,93.205,44,165,4061,2466,136,156,0.782,1.147,0.872,1,20,,ר,,,,,,,,damaged,,,
,,23,02_Frg_3ii_d_ROI.tif:2569-3988:P699-Fg006-R-C01-R01-D06012014-T102226-LR445 _ColorCalData_I,19481,89.873,50,139,3928,2489,121,161,0.77,1.331,0.752,1,21,,ו,ת,י,,,,,,damaged,,,RECHECK (PAMS)
,,24,02_Frg_3ii_d_ROI.tif:2579-3845:P699-Fg006-R-C01-R01-D06012014-T102226-LR445 _ColorCalData_I,12045,104.665,58,148,3763,2543,165,73,0.668,2.26,0.442,1,22,,   ,,,,,,,,,,,
,,25,02_Frg_3ii_d_ROI.tif:2562-3709:P699-Fg006-R-C01-R01-D06012014-T102226-LR445 _ColorCalData_I,19008,91.85,48,175,3655,2474,108,176,0.74,1.63,0.614,1,23,,ה,,,,,,,,damaged,,,
,,26,02_Frg_3ii_d_ROI.tif:2567-3521:P699-Fg006-R-C01-R01-D06012014-T102226-LR445 _ColorCalData_I,23380,84.924,46,149,3451,2484,140,167,0.779,1.193,0.838,1,24,,ד,,,,,,,,damaged,,,
,,27,02_Frg_3ii_d_ROI.tif:2427-3368:P699-Fg006-R-C01-R01-D06012014-T102226-LR445 _ColorCalData_I,64380,97.59,54,183,3296,2205,145,444,0.583,3.062,0.327,1,25,,ל,,,,,,,,,,,
,,28,02_Frg_3ii_d_ROI.tif:2596-3217:P699-Fg006-R-C01-R01-D06012014-T102226-LR445 _ColorCalData_I,58500,92.665,2,142,3120,2446,195,300,0.75,1.538,0.65,1,26,,ת,,,,,,,,,,,
,,30,02_Frg_3ii_d_ROI.tif:2812-4942:P699-Fg006-R-C01-R01-D06012014-T102226-LR445 _ColorCalData_I,18018,109.024,63,188,4871,2749,143,126,0.782,1.135,0.881,1,27,,ר,,,,,,,,damaged,,1,
,,31,02_Frg_3ii_d_ROI.tif:2950-4996:P699-Fg006-R-C01-R01-D06012014-T102226-LR445 _ColorCalData_I,144,106.736,75,136,4992,2942,9,16,0.724,1.778,0.563,1,27,,ר,,,,,,,,damaged,,1,
,,32,02_Frg_3ii_d_ROI.tif:2861-4785:P699-Fg006-R-C01-R01-D06012014-T102226-LR445 _ColorCalData_I,18746,105.976,60,151,4734,2770,103,182,0.725,1.767,0.566,1,28,,ו,,,,,,,,,,,
,,33,02_Frg_3ii_d_ROI.tif:2849-4651:P699-Fg006-R-C01-R01-D06012014-T102226-LR445 _ColorCalData_I,18645,124.533,88,154,4569,2793,165,113,0.758,1.46,0.685,1,29,,   ,,,,,,,,,,,
,,34,02_Frg_3ii_d_ROI.tif:2854-4503:P699-Fg006-R-C01-R01-D06012014-T102226-LR445 _ColorCalData_I,22044,100.469,58,156,4437,2771,132,167,0.775,1.265,0.79,1,30,,מ,,,,,,,,,,,
,,35,02_Frg_3ii_d_ROI.tif:2846-4398:P699-Fg006-R-C01-R01-D06012014-T102226-LR445 _ColorCalData_I,10695,99.987,46,139,4364,2769,69,155,0.67,2.246,0.445,1,31,,ז,,,,,,,,damaged,,,
,,36,02_Frg_3ii_d_ROI.tif:2833-4276:P699-Fg006-R-C01-R01-D06012014-T102226-LR445 _ColorCalData_I,20550,88.274,57,137,4201,2765,150,137,0.784,1.095,0.913,1,32,,ב,,,,,,,,,,,
